chc10,chain-1: 0.11435229084222903,chain-2: 0.10940358925484406,gateway: 0.10874509661139478,chain-3: 0.10358134618485716,chain-4: 0.09673236891602792,chain-5: 0.0886766029434501,chain-6: 0.07920144397781467,chain-7: 0.06805491101291873,chain-8: 0.054940374379850436,chain-9: 0.03951046773497298,chain-10: 0.02135713007420772,chain-1-db: 0.011544437806743232,chain-2-db: 0.011544437806743232,chain-3-db: 0.011544437806743232,chain-6-db: 0.011544437806743232,chain-7-db: 0.011544437806743232,chain-8-db: 0.011544437806743232,chain-9-db: 0.011544437806743232,chain-10-db: 0.011544437806743232,chain-4-db: 0.011544437806743232,chain-5-db: 0.011544437806743232
chc10s,gateway: 0.12810464583688663,chain-1: 0.12532806790469703,chain-2: 0.11990541074381388,chain-3: 0.11352820995955434,chain-4: 0.1060254938672032,chain-5: 0.09719801123241226,chain-6: 0.08681215380955658,chain-7: 0.07459310937079001,chain-8: 0.060217544547542995,chain-9: 0.0433050504392717,chain-10: 0.023408062749563842,chain-db: 0.021574239538707463
chc15,chain-1: 0.07667700012882898,chain-2: 0.07538463368707202,chain-3: 0.07386283970963314,chain-4: 0.07207167158418612,gateway: 0.07198704870495685,chain-5: 0.06996387314660678,chain-6: 0.06748357700332769,chain-7: 0.06456508793293966,chain-8: 0.061131137226356755,chain-9: 0.05709082796637528,chain-10: 0.0523372318959955,chain-11: 0.04674456179054122,chain-12: 0.040164844364962475,chain-13: 0.032424006169162294,chain-14: 0.023317268869109196,chain-15: 0.012603732026048357,chain-8-db: 0.006812710519593151,chain-11-db: 0.006812710519593151,chain-15-db: 0.006812710519593151,chain-2-db: 0.006812710519593151,chain-5-db: 0.006812710519593151,chain-9-db: 0.006812710519593151,chain-10-db: 0.006812710519593151,chain-14-db: 0.006812710519593151,chain-6-db: 0.006812710519593151,chain-13-db: 0.006812710519593151,chain-4-db: 0.006812710519593151,chain-3-db: 0.006812710519593151,chain-7-db: 0.006812710519593151,chain-1-db: 0.006812710519593151,chain-12-db: 0.006812710519593151
chc15s,gateway: 0.08428130915483735,chain-1: 0.08381841787866152,chain-2: 0.08240410306532181,chain-3: 0.0807396666469485,chain-4: 0.07878100741318601,chain-5: 0.07647624849550674,chain-6: 0.0737643658753691,chain-7: 0.07057357487942521,chain-8: 0.06681943207015957,chain-9: 0.06240260224741111,chain-10: 0.05720623146785504,chain-11: 0.0510928565626024,chain-12: 0.04390076936500633,chain-13: 0.03543973942809241,chain-14: 0.02548598203145764,chain-15: 0.01377623830155261,chain-db: 0.013037455116606448
foc5,gateway: 0.3834526707379349,fanout-3: 0.08004282108169024,fanout-4: 0.08004282108169024,fanout-5: 0.08004282108169024,fanout-1: 0.08004282108169024,fanout-2: 0.08004282108169024,fanout-3-db: 0.04326664477072279,fanout-4-db: 0.04326664477072279,fanout-5-db: 0.04326664477072279,fanout-1-db: 0.04326664477072279,fanout-2-db: 0.04326664477072279
foc5s,gateway: 0.4657835091737223,fanout-4: 0.09124574775582299,fanout-5: 0.09124574775582299,fanout-1: 0.09124574775582299,fanout-2: 0.09124574775582299,fanout-3: 0.09124574775582299,fanout-db: 0.07798775204716263
foc10,gateway: 0.3698190051208259,fanout-10: 0.04090625405788068,fanout-7: 0.04090625405788068,fanout-9: 0.04090625405788068,fanout-1: 0.04090625405788068,fanout-2: 0.04090625405788068,fanout-3: 0.04090625405788068,fanout-4: 0.04090625405788068,fanout-5: 0.04090625405788068,fanout-6: 0.04090625405788068,fanout-8: 0.04090625405788068,fanout-10-db: 0.022111845430036723,fanout-7-db: 0.022111845430036723,fanout-9-db: 0.022111845430036723,fanout-1-db: 0.022111845430036723,fanout-2-db: 0.022111845430036723,fanout-3-db: 0.022111845430036723,fanout-4-db: 0.022111845430036723,fanout-5-db: 0.022111845430036723,fanout-6-db: 0.022111845430036723,fanout-8-db: 0.022111845430036723
foc10s,gateway: 0.46313489091431653,fanout-2: 0.049156007307630215,fanout-4: 0.049156007307630215,fanout-8: 0.049156007307630215,fanout-9: 0.049156007307630215,fanout-1: 0.049156007307630215,fanout-10: 0.049156007307630215,fanout-3: 0.049156007307630215,fanout-5: 0.049156007307630215,fanout-6: 0.049156007307630215,fanout-7: 0.049156007307630215,fanout-db: 0.04530503600938106
foc15,gateway: 0.36513888875385575,fanout-15: 0.027473319309936635,fanout-12: 0.027473319309936635,fanout-3: 0.027473319309936635,fanout-10: 0.027473319309936635,fanout-11: 0.027473319309936635,fanout-4: 0.027473319309936635,fanout-6: 0.027473319309936635,fanout-9: 0.027473319309936635,fanout-1: 0.027473319309936635,fanout-2: 0.027473319309936635,fanout-5: 0.027473319309936635,fanout-7: 0.027473319309936635,fanout-8: 0.027473319309936635,fanout-13: 0.027473319309936635,fanout-14: 0.027473319309936635,fanout-15-db: 0.014850754773139659,fanout-12-db: 0.014850754773139659,fanout-3-db: 0.014850754773139659,fanout-10-db: 0.014850754773139659,fanout-11-db: 0.014850754773139659,fanout-4-db: 0.014850754773139659,fanout-6-db: 0.014850754773139659,fanout-9-db: 0.014850754773139659,fanout-1-db: 0.014850754773139659,fanout-2-db: 0.014850754773139659,fanout-5-db: 0.014850754773139659,fanout-7-db: 0.014850754773139659,fanout-8-db: 0.014850754773139659,fanout-13-db: 0.014850754773139659,fanout-14-db: 0.014850754773139659
foc15s,gateway: 0.46204529210230555,fanout-11: 0.0337352393674906,fanout-4: 0.0337352393674906,fanout-8: 0.0337352393674906,fanout-6: 0.0337352393674906,fanout-1: 0.0337352393674906,fanout-14: 0.0337352393674906,fanout-3: 0.0337352393674906,fanout-5: 0.0337352393674906,fanout-9: 0.0337352393674906,fanout-10: 0.0337352393674906,fanout-15: 0.0337352393674906,fanout-2: 0.0337352393674906,fanout-12: 0.0337352393674906,fanout-13: 0.0337352393674906,fanout-7: 0.0337352393674906,fanout-db: 0.03192611738533521
